epoch,accuracy,precision,recall,f1_score,loss
1,0.0714022819285977,0.0050982858646109,0.0526315789473684,0.0092156841559971,12.393237787134508
2,0.0714022819285977,0.0050982858646109,0.0526315789473684,0.0092065705744799,11.490594314126408
3,0.0714022819285977,0.0050982858646109,0.0526315789473684,0.0093367746058145,12.35877181782442
4,0.0714022819285977,0.0050982858646109,0.0526315789473684,0.0093798191031851,13.2538439245785
5,0.07140228192859772,0.005098285864610952,0.05263157894736842,0.00926832519859738,13.411856808381922
