epoch,accuracy,precision,recall,f1_score,loss
1,0.0714022819285977,0.0050982858646109,0.0526315789473684,0.0093686397113613,12.51641072665944
2,0.0714022819285977,0.0050982858646109,0.0526315789473684,0.0093748299332784,12.77731388316435
3,0.0714022819285977,0.0050982858646109,0.0526315789473684,0.0093043966435539,11.60768512277042
4,0.0714022819285977,0.0050982858646109,0.0526315789473684,0.0093078402521918,13.600498603372014
5,0.07140228192859772,0.005098285864610952,0.05263157894736842,0.009301007297692818,13.79801586375517
