epoch,accuracy,precision,recall,f1_score,loss
1,0.0714022819285977,0.0050982858646109,0.0526315789473684,0.0092597625654815,12.189842381196865
2,0.0714022819285977,0.0050982858646109,0.0526315789473684,0.0092408655780235,11.692046445958754
3,0.0714022819285977,0.0050982858646109,0.0526315789473684,0.0093291599754737,12.385188697366154
4,0.0714022819285977,0.0050982858646109,0.0526315789473684,0.0093730296685411,11.481437077241786
5,0.07140228192859772,0.005098285864610952,0.05263157894736842,0.00935348798360555,12.821832151973949
