epoch,accuracy,precision,recall,f1_score
1,0.99,0.9234322586187738,0.8813177444890999,0.8940235007742307
2,0.994,0.9271632980475365,0.9117647058823529,0.9113867535580856
3,0.998,0.9308943374762992,0.9705882352941176,0.9420446599042506
4,0.998,0.9308943374762992,0.9705882352941176,0.9420446599042506
5,0.998,0.9308943374762992,0.9705882352941176,0.9420446599042506
