epoch,accuracy,precision,recall,f1_score
1,0.992,0.9252977783331551,0.8823529411764706,0.8954426351618666
2,0.996,0.9290288177619178,0.9411764705882353,0.9269139031297393
3,0.996,0.9290288177619178,0.969553038606747,0.9405889260652331
4,1.0,0.9238543145514276,0.9127598571906805,0.9242430035609145
5,1.0,0.9238543145514276,0.9127598571906805,0.9242430035609145
