epoch,accuracy,precision,recall,f1_score,loss
1,0.994,0.9271632980475364,0.9401412739008648,0.9254705868355124,0.0259109781472943
2,1.0,0.9238543145514276,0.9127598571906804,0.9242430035609144,0.0026705973796197
3,0.998,0.9308943374762992,0.9989648033126294,0.9553299522436174,0.0030638451326012
4,0.998,0.9308943374762992,0.9989648033126294,0.9553299522436174,0.0029928673823178
5,0.998,0.9308943374762992,0.9989648033126294,0.9553299522436174,0.0049600873462622985
