epoch,accuracy,precision,recall,f1_score,loss
1,0.984,0.9178356994756296,0.8782121544269881,0.8897641746686775,0.0516433897428214
2,0.996,0.9290288177619178,0.9411764705882352,0.9269139031297392,0.0320227073298156
3,0.994,0.9271632980475364,0.9401412739008648,0.9254705868355124,0.0354696351223537
4,0.994,0.9271632980475364,0.9401412739008648,0.9254705868355124,0.036932513233296
5,0.996,0.9290288177619178,0.9411764705882353,0.9269139031297393,0.038886149367499456
